18:04:37.548 **********  A1  **********
18:05:04.080 498, 1647270304080, thing(-1,0,obstacle,)
18:05:04.080 498, 1647270304080, thing(-1,-2,obstacle,)
18:05:04.080 498, 1647270304080, thing(1,1,obstacle,)
18:05:04.080 498, 1647270304080, thing(-1,-4,obstacle,)
18:05:04.080 498, 1647270304080, timestamp(1647270304011)
18:05:04.080 498, 1647270304080, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.080 498, 1647270304080, thing(1,-3,obstacle,)
18:05:04.080 498, 1647270304080, thing(3,-2,obstacle,)
18:05:04.080 498, 1647270304080, thing(3,0,obstacle,)
18:05:04.080 498, 1647270304080, lastActionParams([w])
18:05:04.080 498, 1647270304080, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.080 498, 1647270304080, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.080 498, 1647270304080, thing(-4,0,obstacle,)
18:05:04.080 498, 1647270304080, thing(-2,1,obstacle,)
18:05:04.080 498, 1647270304080, thing(-2,3,obstacle,)
18:05:04.080 498, 1647270304080, steps(750)
18:05:04.080 498, 1647270304080, thing(-2,-3,obstacle,)
18:05:04.080 498, 1647270304080, thing(2,1,obstacle,)
18:05:04.080 498, 1647270304080, thing(0,-2,obstacle,)
18:05:04.080 498, 1647270304080, thing(0,-4,obstacle,)
18:05:04.080 498, 1647270304080, thing(2,-3,obstacle,)
18:05:04.080 498, 1647270304080, deadline(1647270308011)
18:05:04.080 498, 1647270304080, thing(4,0,obstacle,)
18:05:04.080 498, 1647270304080, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.080 498, 1647270304080, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:05:04.080 498, 1647270304080, actionID(217)
18:05:04.080 498, 1647270304080, thing(0,0,entity,A)
18:05:04.080 498, 1647270304080, role(default)
18:05:04.080 498, 1647270304080, thing(-1,3,obstacle,)
18:05:04.080 498, 1647270304080, step(217)
18:05:04.080 498, 1647270304080, thing(-1,1,obstacle,)
18:05:04.080 498, 1647270304080, score(0)
18:05:04.080 498, 1647270304080, thing(-3,-2,obstacle,)
18:05:04.080 498, 1647270304080, thing(-1,-3,obstacle,)
18:05:04.080 498, 1647270304080, thing(1,-2,obstacle,)
18:05:04.080 498, 1647270304080, thing(1,-4,obstacle,)
18:05:04.080 498, 1647270304080, thing(5,0,obstacle,)
18:05:04.080 498, 1647270304080, thing(3,-1,obstacle,)
18:05:04.080 498, 1647270304080, energy(100)
18:05:04.080 498, 1647270304080, name(agentA1)
18:05:04.080 498, 1647270304080, team(A)
18:05:04.080 498, 1647270304080, task(task2,311,10,[req(0,1,b1)])
18:05:04.080 498, 1647270304080, teamSize(1)
18:05:04.080 $$$$$ RULE EXECUTION : If there is an obstacle in front of the agent : clear [[w]]
18:05:04.190 **********  A1  **********
18:05:04.190 500, 1647270304190, simStart
18:05:04.190 500, 1647270304190, thing(0,5,obstacle,)
18:05:04.190 500, 1647270304190, thing(-2,2,obstacle,)
18:05:04.190 500, 1647270304190, deactivated(false)
18:05:04.190 500, 1647270304190, thing(-2,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(0,1,obstacle,)
18:05:04.190 500, 1647270304190, thing(-2,0,obstacle,)
18:05:04.190 500, 1647270304190, thing(0,-3,obstacle,)
18:05:04.190 500, 1647270304190, thing(0,-5,obstacle,)
18:05:04.190 500, 1647270304190, thing(2,-2,obstacle,)
18:05:04.190 500, 1647270304190, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:05:04.190 500, 1647270304190, thing(4,-1,obstacle,)
18:05:04.190 500, 1647270304190, task(task0,137,10,[req(0,1,b2)])
18:05:04.190 500, 1647270304190, norm(n2,216,336,[requirement(role,constructor,1,)],16)
18:05:04.190 500, 1647270304190, requestAction
18:05:04.190 500, 1647270304190, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:05:04.190 500, 1647270304190, thing(-1,4,obstacle,)
18:05:04.190 500, 1647270304190, thing(-5,0,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,2,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,0,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(1,1,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,-4,obstacle,)
18:05:04.190 500, 1647270304190, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.190 500, 1647270304190, thing(1,-3,obstacle,)
18:05:04.190 500, 1647270304190, thing(3,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(3,0,obstacle,)
18:05:04.190 500, 1647270304190, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.190 500, 1647270304190, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.190 500, 1647270304190, thing(-4,0,obstacle,)
18:05:04.190 500, 1647270304190, thing(-2,1,obstacle,)
18:05:04.190 500, 1647270304190, thing(-2,3,obstacle,)
18:05:04.190 500, 1647270304190, steps(750)
18:05:04.190 500, 1647270304190, thing(-2,-3,obstacle,)
18:05:04.190 500, 1647270304190, lastActionParams([-1,0])
18:05:04.190 500, 1647270304190, thing(2,1,obstacle,)
18:05:04.190 500, 1647270304190, timestamp(1647270304112)
18:05:04.190 500, 1647270304190, thing(0,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(0,-4,obstacle,)
18:05:04.190 500, 1647270304190, thing(2,-3,obstacle,)
18:05:04.190 500, 1647270304190, thing(4,0,obstacle,)
18:05:04.190 500, 1647270304190, lastActionResult(failed_random)
18:05:04.190 500, 1647270304190, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.190 500, 1647270304190, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:05:04.190 500, 1647270304190, actionID(218)
18:05:04.190 500, 1647270304190, thing(0,0,entity,A)
18:05:04.190 500, 1647270304190, step(218)
18:05:04.190 500, 1647270304190, role(default)
18:05:04.190 500, 1647270304190, thing(-1,3,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,1,obstacle,)
18:05:04.190 500, 1647270304190, score(0)
18:05:04.190 500, 1647270304190, thing(-3,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(-1,-3,obstacle,)
18:05:04.190 500, 1647270304190, thing(1,-2,obstacle,)
18:05:04.190 500, 1647270304190, thing(1,-4,obstacle,)
18:05:04.190 500, 1647270304190, thing(5,0,obstacle,)
18:05:04.190 500, 1647270304190, thing(3,-1,obstacle,)
18:05:04.190 500, 1647270304190, energy(100)
18:05:04.190 500, 1647270304190, name(agentA1)
18:05:04.190 500, 1647270304190, lastAction(clear)
18:05:04.190 500, 1647270304190, team(A)
18:05:04.190 500, 1647270304190, task(task2,311,10,[req(0,1,b1)])
18:05:04.190 500, 1647270304190, teamSize(1)
18:05:04.190 500, 1647270304190, deadline(1647270308112)
18:05:04.190 $$$$$ RULE EXECUTION : If massim produces failed_random randomly : move randomly : e
18:05:04.300 **********  A1  **********
18:05:04.300 502, 1647270304300, lastActionParams([e])
18:05:04.300 502, 1647270304300, simStart
18:05:04.300 502, 1647270304300, thing(0,5,obstacle,)
18:05:04.300 502, 1647270304300, thing(-2,2,obstacle,)
18:05:04.300 502, 1647270304300, lastAction(move)
18:05:04.300 502, 1647270304300, deactivated(false)
18:05:04.300 502, 1647270304300, thing(-2,-2,obstacle,)
18:05:04.300 502, 1647270304300, thing(0,1,obstacle,)
18:05:04.300 502, 1647270304300, thing(-2,0,obstacle,)
18:05:04.300 502, 1647270304300, thing(0,-3,obstacle,)
18:05:04.300 502, 1647270304300, thing(2,0,obstacle,)
18:05:04.300 502, 1647270304300, thing(0,-5,obstacle,)
18:05:04.300 502, 1647270304300, thing(2,-2,obstacle,)
18:05:04.300 502, 1647270304300, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:05:04.300 502, 1647270304300, thing(4,1,obstacle,)
18:05:04.300 502, 1647270304300, task(task0,137,10,[req(0,1,b2)])
18:05:04.300 502, 1647270304300, norm(n2,216,336,[requirement(role,constructor,1,)],16)
18:05:04.300 502, 1647270304300, requestAction
18:05:04.300 502, 1647270304300, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:05:04.300 502, 1647270304300, thing(-3,1,obstacle,)
18:05:04.300 502, 1647270304300, thing(-5,0,obstacle,)
18:05:04.300 502, 1647270304300, lastActionResult(success)
18:05:04.300 502, 1647270304300, thing(-1,-2,obstacle,)
18:05:04.300 502, 1647270304300, thing(1,1,obstacle,)
18:05:04.300 502, 1647270304300, thing(-1,-4,obstacle,)
18:05:04.300 502, 1647270304300, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.300 502, 1647270304300, thing(1,-3,obstacle,)
18:05:04.300 502, 1647270304300, thing(3,0,obstacle,)
18:05:04.300 502, 1647270304300, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.300 502, 1647270304300, timestamp(1647270304284)
18:05:04.300 502, 1647270304300, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.300 502, 1647270304300, thing(-2,1,obstacle,)
18:05:04.300 502, 1647270304300, thing(-2,3,obstacle,)
18:05:04.300 502, 1647270304300, deadline(1647270308284)
18:05:04.300 502, 1647270304300, steps(750)
18:05:04.300 502, 1647270304300, thing(-2,-3,obstacle,)
18:05:04.300 502, 1647270304300, thing(0,-2,obstacle,)
18:05:04.300 502, 1647270304300, thing(2,-1,obstacle,)
18:05:04.300 502, 1647270304300, thing(0,-4,obstacle,)
18:05:04.300 502, 1647270304300, thing(4,0,obstacle,)
18:05:04.300 502, 1647270304300, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.300 502, 1647270304300, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:05:04.300 502, 1647270304300, thing(0,0,entity,A)
18:05:04.300 502, 1647270304300, actionID(219)
18:05:04.300 502, 1647270304300, role(default)
18:05:04.300 502, 1647270304300, step(219)
18:05:04.300 502, 1647270304300, thing(-3,0,obstacle,)
18:05:04.300 502, 1647270304300, thing(-3,2,obstacle,)
18:05:04.300 502, 1647270304300, thing(-1,1,obstacle,)
18:05:04.300 502, 1647270304300, score(0)
18:05:04.300 502, 1647270304300, thing(-3,-2,obstacle,)
18:05:04.300 502, 1647270304300, thing(-1,-3,obstacle,)
18:05:04.300 502, 1647270304300, thing(1,-2,obstacle,)
18:05:04.300 502, 1647270304300, thing(5,0,obstacle,)
18:05:04.300 502, 1647270304300, thing(3,-1,obstacle,)
18:05:04.300 502, 1647270304300, energy(100)
18:05:04.300 502, 1647270304300, name(agentA1)
18:05:04.300 502, 1647270304300, team(A)
18:05:04.300 502, 1647270304300, task(task2,311,10,[req(0,1,b1)])
18:05:04.300 502, 1647270304300, teamSize(1)
18:05:04.300 $$$$$ RULE EXECUTION : When previous move is successful : move randomly : e
18:05:04.426 **********  A1  **********
18:05:04.426 504, 1647270304426, lastActionParams([e])
18:05:04.426 504, 1647270304426, simStart
18:05:04.426 504, 1647270304426, lastAction(move)
18:05:04.426 504, 1647270304426, deactivated(false)
18:05:04.426 504, 1647270304426, thing(-4,1,obstacle,)
18:05:04.426 504, 1647270304426, thing(-2,-2,obstacle,)
18:05:04.426 504, 1647270304426, thing(0,1,obstacle,)
18:05:04.426 504, 1647270304426, thing(0,-3,obstacle,)
18:05:04.426 504, 1647270304426, thing(2,0,obstacle,)
18:05:04.426 504, 1647270304426, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:05:04.426 504, 1647270304426, thing(4,-1,obstacle,)
18:05:04.426 504, 1647270304426, thing(4,1,obstacle,)
18:05:04.426 504, 1647270304426, task(task0,137,10,[req(0,1,b2)])
18:05:04.426 504, 1647270304426, norm(n2,216,336,[requirement(role,constructor,1,)],16)
18:05:04.426 504, 1647270304426, requestAction
18:05:04.426 504, 1647270304426, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:05:04.426 504, 1647270304426, thing(-3,1,obstacle,)
18:05:04.426 504, 1647270304426, lastActionResult(success)
18:05:04.426 504, 1647270304426, thing(-1,-2,obstacle,)
18:05:04.426 504, 1647270304426, thing(-1,-4,obstacle,)
18:05:04.426 504, 1647270304426, thing(1,-1,obstacle,)
18:05:04.426 504, 1647270304426, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.426 504, 1647270304426, timestamp(1647270304394)
18:05:04.426 504, 1647270304426, thing(3,0,obstacle,)
18:05:04.426 504, 1647270304426, thing(3,2,obstacle,)
18:05:04.426 504, 1647270304426, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.426 504, 1647270304426, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.426 504, 1647270304426, thing(-4,0,obstacle,)
18:05:04.426 504, 1647270304426, thing(-2,1,obstacle,)
18:05:04.426 504, 1647270304426, steps(750)
18:05:04.426 504, 1647270304426, thing(-2,-3,obstacle,)
18:05:04.426 504, 1647270304426, thing(0,-2,obstacle,)
18:05:04.426 504, 1647270304426, thing(2,-1,obstacle,)
18:05:04.426 504, 1647270304426, thing(4,0,obstacle,)
18:05:04.426 504, 1647270304426, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.426 504, 1647270304426, deadline(1647270308396)
18:05:04.426 504, 1647270304426, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:05:04.426 504, 1647270304426, actionID(220)
18:05:04.426 504, 1647270304426, thing(0,0,entity,A)
18:05:04.426 504, 1647270304426, role(default)
18:05:04.426 504, 1647270304426, thing(-3,0,obstacle,)
18:05:04.426 504, 1647270304426, thing(-3,2,obstacle,)
18:05:04.426 504, 1647270304426, thing(-1,1,obstacle,)
18:05:04.426 504, 1647270304426, score(0)
18:05:04.426 504, 1647270304426, thing(-3,-2,obstacle,)
18:05:04.426 504, 1647270304426, thing(1,0,obstacle,)
18:05:04.426 504, 1647270304426, thing(-1,-3,obstacle,)
18:05:04.426 504, 1647270304426, thing(1,-2,obstacle,)
18:05:04.426 504, 1647270304426, thing(1,-4,obstacle,)
18:05:04.426 504, 1647270304426, thing(5,0,obstacle,)
18:05:04.426 504, 1647270304426, energy(100)
18:05:04.426 504, 1647270304426, thing(3,1,obstacle,)
18:05:04.426 504, 1647270304426, name(agentA1)
18:05:04.426 504, 1647270304426, team(A)
18:05:04.426 504, 1647270304426, task(task2,311,10,[req(0,1,b1)])
18:05:04.426 504, 1647270304426, step(220)
18:05:04.426 504, 1647270304426, teamSize(1)
18:05:04.426 $$$$$ RULE EXECUTION : When previous move is successful : move randomly : e
18:05:04.536 **********  A1  **********
18:05:04.536 506, 1647270304536, lastActionParams([e])
18:05:04.536 506, 1647270304536, simStart
18:05:04.536 506, 1647270304536, lastAction(move)
18:05:04.536 506, 1647270304536, deactivated(false)
18:05:04.536 506, 1647270304536, thing(-4,1,obstacle,)
18:05:04.536 506, 1647270304536, thing(-2,-2,obstacle,)
18:05:04.536 506, 1647270304536, thing(0,1,obstacle,)
18:05:04.536 506, 1647270304536, lastActionResult(failed_path)
18:05:04.536 506, 1647270304536, thing(0,-3,obstacle,)
18:05:04.536 506, 1647270304536, thing(2,0,obstacle,)
18:05:04.536 506, 1647270304536, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:05:04.536 506, 1647270304536, thing(4,-1,obstacle,)
18:05:04.536 506, 1647270304536, thing(4,1,obstacle,)
18:05:04.536 506, 1647270304536, timestamp(1647270304457)
18:05:04.536 506, 1647270304536, deadline(1647270308457)
18:05:04.536 506, 1647270304536, task(task0,137,10,[req(0,1,b2)])
18:05:04.536 506, 1647270304536, norm(n2,216,336,[requirement(role,constructor,1,)],16)
18:05:04.536 506, 1647270304536, requestAction
18:05:04.536 506, 1647270304536, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:05:04.536 506, 1647270304536, thing(-3,1,obstacle,)
18:05:04.536 506, 1647270304536, thing(-1,-2,obstacle,)
18:05:04.536 506, 1647270304536, thing(-1,-4,obstacle,)
18:05:04.536 506, 1647270304536, thing(1,-1,obstacle,)
18:05:04.536 506, 1647270304536, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.536 506, 1647270304536, thing(3,0,obstacle,)
18:05:04.536 506, 1647270304536, thing(3,2,obstacle,)
18:05:04.536 506, 1647270304536, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.536 506, 1647270304536, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.536 506, 1647270304536, thing(-4,0,obstacle,)
18:05:04.536 506, 1647270304536, thing(-2,1,obstacle,)
18:05:04.536 506, 1647270304536, steps(750)
18:05:04.536 506, 1647270304536, thing(-2,-3,obstacle,)
18:05:04.536 506, 1647270304536, thing(0,-2,obstacle,)
18:05:04.536 506, 1647270304536, thing(2,-1,obstacle,)
18:05:04.536 506, 1647270304536, thing(4,0,obstacle,)
18:05:04.536 506, 1647270304536, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.536 506, 1647270304536, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
18:05:04.536 506, 1647270304536, thing(0,0,entity,A)
18:05:04.536 506, 1647270304536, actionID(221)
18:05:04.536 506, 1647270304536, role(default)
18:05:04.536 506, 1647270304536, thing(-3,0,obstacle,)
18:05:04.536 506, 1647270304536, thing(-3,2,obstacle,)
18:05:04.536 506, 1647270304536, thing(-1,1,obstacle,)
18:05:04.536 506, 1647270304536, score(0)
18:05:04.536 506, 1647270304536, thing(-3,-2,obstacle,)
18:05:04.536 506, 1647270304536, thing(1,0,obstacle,)
18:05:04.536 506, 1647270304536, thing(-1,-3,obstacle,)
18:05:04.536 506, 1647270304536, thing(1,-2,obstacle,)
18:05:04.536 506, 1647270304536, thing(1,-4,obstacle,)
18:05:04.536 506, 1647270304536, thing(5,0,obstacle,)
18:05:04.536 506, 1647270304536, energy(100)
18:05:04.536 506, 1647270304536, thing(3,1,obstacle,)
18:05:04.536 506, 1647270304536, name(agentA1)
18:05:04.536 506, 1647270304536, team(A)
18:05:04.536 506, 1647270304536, task(task2,311,10,[req(0,1,b1)])
18:05:04.536 506, 1647270304536, teamSize(1)
18:05:04.536 506, 1647270304536, step(221)
18:05:04.536 $$$$$ RULE EXECUTION : If there is an obstacle in front of the agent : clear [[e]]
18:05:04.646 **********  A1  **********
18:05:04.646 508, 1647270304646, timestamp(1647270304567)
18:05:04.646 508, 1647270304646, simStart
18:05:04.646 508, 1647270304646, deactivated(false)
18:05:04.646 508, 1647270304646, thing(-4,1,obstacle,)
18:05:04.646 508, 1647270304646, thing(-2,-2,obstacle,)
18:05:04.646 508, 1647270304646, thing(0,1,obstacle,)
18:05:04.646 508, 1647270304646, thing(0,-3,obstacle,)
18:05:04.646 508, 1647270304646, thing(2,0,obstacle,)
18:05:04.646 508, 1647270304646, role(worker,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[2,1,1,0],0.3,1)
18:05:04.646 508, 1647270304646, thing(4,-1,obstacle,)
18:05:04.646 508, 1647270304646, thing(4,1,obstacle,)
18:05:04.646 508, 1647270304646, task(task0,137,10,[req(0,1,b2)])
18:05:04.646 508, 1647270304646, norm(n2,216,336,[requirement(role,constructor,1,)],16)
18:05:04.646 508, 1647270304646, requestAction
18:05:04.646 508, 1647270304646, role(explorer,7,[rotate,move,adopt,clear,detach,survey,skip,attach],[3,0],0.3,1)
18:05:04.646 508, 1647270304646, thing(-3,1,obstacle,)
18:05:04.646 508, 1647270304646, thing(-1,-2,obstacle,)
18:05:04.646 508, 1647270304646, thing(-1,-4,obstacle,)
18:05:04.646 508, 1647270304646, thing(1,-1,obstacle,)
18:05:04.646 508, 1647270304646, task(task3,278,90,[req(0,1,b0),req(0,2,b0),req(0,3,b2)])
18:05:04.646 508, 1647270304646, thing(3,0,obstacle,)
18:05:04.646 508, 1647270304646, thing(3,2,obstacle,)
18:05:04.646 508, 1647270304646, deadline(1647270308567)
18:05:04.646 508, 1647270304646, task(task1,119,40,[req(0,1,b1),req(69,1,b1)])
18:05:04.646 508, 1647270304646, role(default,5,[rotate,move,adopt,clear,detach,skip],[1],0.3,1)
18:05:04.646 508, 1647270304646, thing(-4,0,obstacle,)
18:05:04.646 508, 1647270304646, thing(-2,1,obstacle,)
18:05:04.646 508, 1647270304646, steps(750)
18:05:04.646 508, 1647270304646, thing(-2,-3,obstacle,)
18:05:04.646 508, 1647270304646, thing(0,-2,obstacle,)
18:05:04.646 508, 1647270304646, thing(2,-1,obstacle,)
18:05:04.646 508, 1647270304646, thing(4,0,obstacle,)
18:05:04.646 508, 1647270304646, lastActionResult(failed_random)
18:05:04.646 508, 1647270304646, role(digger,5,[rotate,move,adopt,clear,detach,skip],[1,0],1.0,5)
18:05:04.646 508, 1647270304646, role(constructor,5,[rotate,request,disconnect,move,submit,adopt,clear,detach,skip,attach,connect],[1],0.3,1)
